"CustomerID","Churn","MonthlyRevenue","MonthlyMinutes","TotalRecurringCharge","DirectorAssistedCalls","OverageMinutes","RoamingCalls","PercChangeMinutes","PercChangeRevenues","DroppedCalls","BlockedCalls","UnansweredCalls","CustomerCareCalls","ThreewayCalls","ReceivedCalls","OutboundCalls","InboundCalls","PeakCallsInOut","OffPeakCallsInOut","DroppedBlockedCalls","CallForwardingCalls","CallWaitingCalls","MonthsInService","UniqueSubs","ActiveSubs","ServiceArea","Handsets","HandsetModels","CurrentEquipmentDays","AgeHH1","AgeHH2","ChildrenInHH","HandsetRefurbished","HandsetWebCapable","TruckOwner","RVOwner","Homeownership","BuysViaMailOrder","RespondsToMailOffers","OptOutMailings","NonUSTravel","OwnsComputer","HasCreditCard","RetentionCalls","RetentionOffersAccepted","NewCellphoneUser","NotNewCellphoneUser","ReferralsMadeBySubscriber","IncomeGroup","OwnsMotorcycle","AdjustmentsToCreditRating","HandsetPrice","MadeCallToRetentionTeam","CreditRating","PrizmCode","Occupation","MaritalStatus"
3332158,NA,150.53,1033,65,9.4,183,3.1,-728,-146.6,4,42.3,134.7,7.3,2.3,191.5,60.7,6,289,202.7,46.3,0,9.7,13,1,1,"CHILAG708",1,1,370,34,30,"No","No","Yes","No","No","Known","No","Yes","No","No","No","Yes",0,0,"No","No",1,"1","No",0,"Unknown","No","4-Medium","Other","Other","Unknown"
3332178,NA,39.09,454,45,0,0,0,40,0.3,4.7,0.7,38,1.7,0.3,135.5,49.3,18.3,112,154.3,5.3,0,2.3,13,1,1,"SEWMED541",1,1,370,56,52,"Yes","No","Yes","Yes","No","Known","Yes","Yes","No","No","No","Yes",0,0,"No","Yes",1,"3","No",0,"Unknown","No","2-High","Town","Other","Yes"
3332198,NA,37.8,363,55,0,0,0,41,-2.8,2,3.7,5.3,0,0.3,98.2,19.7,13,19.7,65.7,5.7,0,0.7,7,1,1,"CHICHA217",1,1,201,24,0,"No","No","Yes","No","No","Known","No","No","No","No","No","Yes",0,0,"No","Yes",0,"4","No",0,"Unknown","No","2-High","Other","Other","No"
3332206,NA,36.22,257,40,2.23,0,0,-108,-2.2,0.7,11.3,7,0,2.3,76.5,41.7,2.3,78.3,31.3,12,0,0,11,2,2,"OHHPAR304",1,1,309,50,50,"No","No","Yes","Yes","Yes","Known","Yes","Yes","No","No","No","Yes",0,0,"No","Yes",0,"9","Yes",0,"Unknown","No","2-High","Town","Other","Yes"
3332230,NA,115.57,1020,10,0,335,0.9,-96,-41,5,3,34.3,0,0,460.5,22.3,15,163.3,46.7,8,0,1.7,7,4,2,"SANAUS512",1,1,201,0,0,"No","No","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"No","No",0,"0","No",0,"Unknown","No","2-High","Suburban","Other","Unknown"
3332250,NA,244.62,1637,45,15.59,530,3.2,-1076,-199.7,7,19.7,97.3,15.7,0,474.4,149,83.7,360.3,362.7,26.7,0,13,13,1,1,"KCYTOP913",1,1,370,0,0,"No","No","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"No","No",0,"0","No",0,"Unknown","No","5-Low","Other","Other","Unknown"
3332254,NA,46.63,850,45,0.74,27,0,-207,-6.8,5.3,7.7,76.7,1.7,0.3,288.9,51,46,98.7,163,13,0,4,11,3,3,"MIAMIA305",2,2,220,40,0,"No","Yes","Yes","No","No","Known","No","No","No","No","No","No",0,0,"No","No",0,"6","No",0,"130","No","3-Good","Suburban","Other","No"
3332278,NA,96.34,1250,60,2.23,147,0.1,680,104.7,9.7,0,5.3,1.7,0,179.4,121.7,13.7,267.3,216.7,9.7,0,7.7,13,1,1,"NYCSUF516",1,1,370,48,52,"Yes","No","Yes","Yes","Yes","Known","Yes","Yes","No","No","Yes","Yes",0,0,"Yes","No",0,"6","No",0,"Unknown","No","2-High","Suburban","Other","No"
3332286,NA,29.99,14,40,0,0,0,15,0,0.3,0.3,0,0,0,0,0,0,4.7,1,0.7,0,0,11,1,1,"AIRHIC828",1,1,309,52,46,"No","No","Yes","No","No","Known","Yes","Yes","No","No","No","Yes",0,0,"No","No",0,"6","No",0,"Unknown","No","2-High","Rural","Crafts","Yes"
3332302,NA,11.8,222,10,0,6,0.2,-114,-1.8,1.3,2.7,5.7,0,0,15.9,7.7,2.3,25.3,23.3,4,0,0.3,9,2,2,"ATLMEM901",1,1,263,36,36,"Yes","No","Yes","No","No","Known","No","No","No","No","Yes","Yes",0,0,"No","No",0,"7","No",0,"Unknown","No","2-High","Suburban","Homemaker","Yes"
3332326,NA,52.49,882,55,0,50,0,584,34,14.7,2,82.3,3,0.3,273,19.3,10,115.7,167.7,16.7,0,1.3,11,1,1,"PHIPHI215",2,2,183,32,0,"No","No","Yes","No","No","Known","No","No","No","No","No","Yes",0,0,"Yes","No",0,"6","No",0,"30","No","4-Medium","Other","Other","No"
3332350,NA,30.16,118,40,0,0,0.2,-19,0.5,2.7,4,13.7,1.3,0.3,18.2,10.7,0.7,55.7,12,6.7,0,0,11,1,1,"NYCNEW201",1,1,309,56,40,"Yes","No","Yes","No","No","Known","Yes","Yes","No","No","No","Yes",0,0,"No","No",0,"7","No",0,"Unknown","No","2-High","Suburban","Crafts","Yes"
3332394,NA,20.95,962,10,0,36,0,-798,-10.9,8.7,1.3,33,0,0,472.7,131.7,49,101.3,115,10,0,0.3,9,3,3,"DETTOL419",1,1,263,52,52,"No","No","Yes","Yes","Yes","Known","No","No","No","No","Yes","Yes",0,0,"No","No",0,"9","No",0,"Unknown","No","2-High","Other","Professional","Yes"
3332430,NA,37.98,163,47,0.5,0,0,-23,-3,1.7,4.7,13,0,0,19,14,1.7,43.7,35.3,6.3,0,0.3,9,2,2,"MINCOR763",1,1,263,54,52,"No","No","Yes","Yes","No","Known","No","No","No","No","No","Yes",0,0,"No","No",0,"6","No",0,"Unknown","No","2-High","Rural","Other","Yes"
3332442,NA,69.99,572,80,0,0,0,151,0,17.7,2,33,1,0,143.8,31,7,73.3,74.3,19.7,0,0.7,11,2,2,"DENCOL719",2,2,279,36,38,"No","Yes","Yes","No","No","Known","No","No","No","No","No","Yes",0,0,"No","No",0,"3","No",0,"30","No","3-Good","Other","Other","Yes"
3332458,NA,34.44,346,40,0,8,1.6,-131,-4.4,14.3,2.3,50.7,1.7,1.7,75.4,3.3,1,110.3,62.7,16.7,0,1,13,2,1,"SFRSCL408",1,1,370,0,0,"No","No","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"No","No",0,"0","No",0,"Unknown","No","4-Medium","Other","Other","Unknown"
3332470,NA,46.74,409,55,1.49,1,0,-39,-1.7,7,1,22.7,2.3,1.3,52.4,29.7,6,104.3,57.7,8,0,1,9,1,1,"DENCOL719",1,1,263,50,50,"Yes","No","Yes","Yes","No","Known","Yes","Yes","No","No","No","Yes",0,0,"No","No",0,"8","No",0,"Unknown","No","2-High","Suburban","Other","Yes"
3332566,NA,46.54,490,45,0,33,0,60,0.4,0.7,1.3,9.7,0.7,0,113,13.3,10,56.7,32,2,0,0.3,9,1,1,"MINMIN612",1,1,263,24,0,"No","No","Yes","No","No","Unknown","No","No","No","No","No","Yes",0,0,"No","No",0,"4","No",0,"Unknown","No","2-High","Town","Other","No"
3332594,NA,51.57,1103,45,0,47,0,-441,-14.4,8.3,2.3,92,63,3.7,330.8,31.7,4.3,140.3,318.7,10.7,0,2.3,11,1,1,"LAXPAS626",1,1,309,42,0,"Yes","No","Yes","No","No","Known","Yes","Yes","No","No","No","No",0,0,"No","No",0,"4","No",0,"Unknown","No","7-Lowest","Suburban","Professional","No"
3332598,NA,30.21,78,40,0,0,0,-78,-0.2,1.3,0.3,38.7,2,0,20,2.3,0,30.3,18.3,1.7,0,0,11,1,1,"LAXIND760",2,1,96,52,0,"No","No","Yes","No","No","Known","No","No","No","No","No","Yes",1,0,"No","No",0,"4","No",0,"130","Yes","5-Low","Other","Crafts","No"
3332606,NA,36.67,361,45,0.25,0,1.1,71,3.8,2.7,0,8,0,0,30.4,20,0,44,77,2.7,0,0,7,1,1,"NYCNEW732",1,1,201,0,0,"No","No","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"No","No",0,"0","No",0,"Unknown","No","2-High","Suburban","Other","Unknown"
3332610,NA,35.73,176,45,0.74,0,0,29,2.2,8.7,2.7,28.3,0.3,0,15,17.3,3,30.7,79,11.3,0,0,11,1,1,"PITIND724",1,1,309,50,46,"Yes","No","Yes","No","No","Known","Yes","Yes","No","No","No","Yes",0,0,"No","No",0,"6","No",0,"Unknown","No","2-High","Town","Professional","Yes"
3332666,NA,34.99,58,45,0,0,0,38,0,0.7,1.3,1,0,0,8.8,5,1.3,10.7,9.3,2,0,0,9,2,2,"OHICIN513",2,1,223,50,50,"No","No","Yes","No","No","Known","Yes","Yes","No","No","No","Yes",0,0,"No","No",0,"7","No",0,"150","No","2-High","Town","Professional","Yes"
3332682,NA,11.65,8,10,0,2,0,26,4.6,0,0,2,0,0,0,0,0,0,0,0,0,0,7,5,5,"SFROAK925",1,1,201,48,46,"Yes","No","Yes","No","No","Known","Yes","Yes","No","No","Yes","Yes",0,0,"Yes","No",0,"7","No",0,"Unknown","No","2-High","Other","Crafts","Yes"
3332722,NA,62.9,74,70,0.99,0,1.4,-16,-1.9,2.7,0,6.3,0,0.7,6.9,10.7,0,25.3,5.3,2.7,0,0.3,7,2,2,"LAXSAN714",2,2,128,56,50,"No","Yes","Yes","No","No","Known","Yes","Yes","No","No","No","Yes",0,0,"No","No",0,"9","No",0,"150","No","2-High","Other","Other","Yes"
3332774,NA,47.64,52,11,0.25,0,1.9,-52,102.4,0.3,0,0.3,2,0,4.3,2.7,0,15.3,13.3,0.3,0,0,11,2,1,"NYCNAS516",1,1,308,0,0,"No","No","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"No","No",0,"0","No",0,"Unknown","No","5-Low","Other","Other","Unknown"
3332794,NA,75.58,1115,45,0,91,0,135,30.2,6.3,10,22,0.3,0,292.8,109,28.7,65.7,146.7,16.3,0,3,7,1,1,"INDLAF765",1,1,200,0,0,"No","No","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"No","No",0,"0","No",0,"Unknown","No","2-High","Town","Other","Unknown"
3332806,NA,68.51,316,45,0,72,0,-166,-29.5,3.3,0.3,14.7,0.3,0,135.2,14,5.3,56.7,26.7,3.7,0,0.3,11,1,1,"SHEHAG301",1,1,308,58,48,"No","No","Yes","No","No","Known","Yes","Yes","No","Yes","Yes","Yes",0,0,"No","No",0,"9","No",0,"Unknown","No","3-Good","Other","Self","Yes"
3332822,NA,45.29,130,55,0.25,0,0.1,-69,-0.3,1.3,0.3,10,0,0,37.9,4.3,0,38.7,3,1.7,0,0.3,11,2,1,"NNYALB518",1,1,308,38,76,"No","No","Yes","No","No","Known","No","No","No","No","No","No",0,0,"No","No",0,"0","No",0,"Unknown","No","2-High","Rural","Other","Unknown"
3332834,NA,16.58,230,10,0,18,1,-131,-2.7,2.3,10.7,28.7,0,0.3,36.6,25,1.3,28,53.7,13,0,0.7,7,4,4,"INHSBN219",1,1,200,52,0,"No","No","Yes","No","No","Known","Yes","Yes","No","No","No","Yes",0,0,"No","No",0,"9","No",0,"Unknown","No","2-High","Other","Other","Yes"
3332870,NA,35.8,396,45,0.5,0,0,153,1.2,0,0.3,11,0,0,10.4,3.3,0,26.3,47.7,0.3,0,0,7,2,2,"SANAUS512",1,1,200,42,42,"Yes","No","Yes","Yes","No","Known","Yes","Yes","No","No","Yes","Yes",0,0,"No","No",0,"6","No",0,"Unknown","No","2-High","Suburban","Professional","Yes"
3332910,NA,38.31,297,45,0.25,9,0,-35,-2.9,7.3,1.7,23,1,1,18,1.3,0.3,48,17,9,0,0,11,1,1,"HARLON860",1,1,308,58,54,"No","No","Yes","No","No","Known","Yes","Yes","No","No","No","Yes",0,0,"No","No",0,"7","No",0,"Unknown","No","2-High","Other","Professional","Yes"
3332918,NA,78.14,2322,85,1.49,6,0,134,3.1,11.7,0.3,95.3,14.7,0,723,79.7,31,245.3,213,12,0,12,11,2,1,"APCSIL301",3,2,84,0,0,"No","Yes","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"No","No",0,"0","No",0,"200","No","5-Low","Other","Other","Unknown"
3332926,NA,38.11,278,40,0.25,22,0,105,23.4,4,0.7,12.3,0,0,80.7,15.7,4,68,44,4.7,0,0,9,1,1,"LAXDOW562",2,2,247,50,54,"No","No","Yes","No","No","Known","Yes","Yes","No","No","Yes","Yes",0,0,"Yes","No",0,"4","No",0,"200","No","2-High","Other","Crafts","Yes"
3332942,NA,61.98,801,45,0,32,0,88,55.2,13.7,1,40,0.7,0.3,328.1,30.7,2.3,63.7,102.3,14.7,0,0,9,1,1,"NYCBRO917",1,1,262,50,46,"No","No","Yes","No","No","Known","Yes","Yes","No","No","No","Yes",0,0,"No","No",0,"3","No",0,"Unknown","No","4-Medium","Other","Other","No"
3332946,NA,48.25,580,45,0,34,1.4,-154,-13.3,8.7,3.3,26,1.7,0,162,13,11.3,77,78,12,0,0.7,11,1,1,"LOULOU502",1,1,308,48,44,"Yes","No","Yes","Yes","No","Known","Yes","Yes","Yes","No","No","Yes",0,0,"No","No",0,"6","No",0,"Unknown","No","2-High","Rural","Crafts","Yes"
3332970,NA,41.68,398,45,0.5,6,0.1,-48,-1.3,1.7,1,23,1,0,135.4,22.7,3.7,69,77.3,2.7,0,0,13,1,1,"NYCJER201",1,1,369,32,0,"No","No","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"No","No",0,"5","No",0,"Unknown","No","2-High","Other","Clerical","No"
3332990,NA,60,528,60,8.17,4,0,-120,-5.1,2.3,7.7,7,2,0,35.1,16.3,9.3,106.7,7.7,10,0,1.7,7,3,3,"OHICOL614",1,1,200,40,0,"No","No","Yes","No","No","Known","No","No","No","No","Yes","Yes",0,0,"No","Yes",0,"7","No",0,"Unknown","No","1-Highest","Suburban","Other","No"
3332998,NA,10.34,118,10,0.25,0,0,108,0.7,0,0.3,4,0,0,0.6,0.3,0,8.7,5.3,0.3,0,0,7,2,2,"MINMIN612",1,1,200,38,34,"Yes","No","Yes","No","No","Known","No","No","No","No","Yes","Yes",0,0,"No","No",0,"6","No",0,"Unknown","No","1-Highest","Suburban","Other","Yes"
3333006,NA,33.99,169,40,0,0,0,55,0,1.7,0,1.3,0,0,129.9,29.3,0,44.3,15.3,1.7,0,1,13,1,1,"SHEHAG301",1,1,369,74,0,"No","No","Yes","No","No","Known","Yes","Yes","Yes","Yes","No","Yes",0,0,"No","No",0,"6","No",0,"Unknown","No","2-High","Other","Retired","No"
3333058,NA,172.28,1580,47,2.23,397,0.1,-1300,-172.3,20.3,0.7,85,0.7,0,862.5,121.7,13,347,379.3,21,0,0.3,13,1,1,"NEVESC760",2,2,253,58,52,"No","No","Yes","No","No","Known","No","No","No","No","No","Yes",0,0,"No","No",0,"6","No",0,"30","No","2-High","Suburban","Other","Yes"
3333070,NA,90.47,1099,45,0,158,0,412,71.2,15.3,8,61,5.3,0,195.4,27.7,1.3,191.3,282.3,23.3,0,15.3,13,1,1,"NMXSAN505",1,1,369,NA,NA,"No","No","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"No","No",0,"0","No",0,"Unknown","No","2-High","Other","Other","Unknown"
3333074,NA,30.26,16,30,0,0,0,8,-0.3,0.3,0,1.3,0,0,5,1,0,5.3,1.7,0.3,0,0,7,6,2,"SFRSRO707",1,1,200,0,0,"No","No","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"No","No",0,"0","No",0,"Unknown","No","2-High","Other","Other","Unknown"
3333086,NA,56.92,484,60,0,0,1.9,-174,-1.6,3.7,6.3,28.7,2,0,47,13.3,0.7,64,23.7,10,0,0,7,1,1,"DALDUR580",1,1,200,56,48,"No","No","Yes","No","No","Known","No","No","No","No","No","Yes",0,0,"Yes","No",0,"3","No",0,"Unknown","No","2-High","Other","Other","Unknown"
3333094,NA,59.99,535,70,0,0,0,-61,0,3,11.3,12.3,1,0,92,24.7,18.7,74,53.3,14.3,0,0.3,11,2,2,"NCRHAR704",1,1,308,0,0,"No","No","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"No","No",0,"0","No",0,"Unknown","No","3-Good","Other","Other","Unknown"
3333134,NA,85.57,2322,85,4.46,24,0,470,11.9,25,24.7,121.7,30,0,259.5,38.3,26,227,173,49.7,0,11.7,11,2,1,"FLNLAK941",1,1,308,0,0,"No","No","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"No","No",0,"0","No",0,"Unknown","No","5-Low","Other","Other","Unknown"
3333138,NA,34.26,115,45,0,0,0.7,92,-1,1.3,0.3,7.3,0,0.3,4.9,3.3,0.3,19.7,13.7,1.7,0,0,7,1,1,"ATLNOR678",1,1,200,52,52,"Yes","No","Yes","No","No","Known","No","No","No","No","Yes","Yes",0,0,"No","No",0,"6","No",0,"Unknown","No","2-High","Town","Professional","Yes"
3333166,NA,27.2,869,34,0,3,0,-668,-27.2,7.7,0.3,142.3,9,2,170.9,96,29,76.3,216.7,8,0,0,11,1,1,"DALDAL214",1,1,308,0,0,"No","No","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"No","No",0,"0","No",0,"Unknown","No","4-Medium","Other","Other","Unknown"
3333178,NA,75.88,768,45,4.7,88,0,-68,-31,7,1,51,2,0,204.3,31,2,146.7,130.7,8,0,0,9,2,1,"SEABLV425",1,1,262,0,0,"No","No","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"No","No",0,"0","No",0,"Unknown","No","3-Good","Suburban","Other","Unknown"
3333206,NA,55.83,345,55,0.74,10,6.5,-343,-10.8,6,1.7,46,0.7,1,36,11.3,0,121.7,45.3,8,0,2.7,13,1,1,"DETPON248",1,1,369,42,0,"No","No","Yes","Yes","Yes","Unknown","No","No","No","No","No","Yes",0,0,"No","No",0,"6","No",0,"Unknown","No","2-High","Rural","Other","Yes"
3333270,NA,69.52,427,30,0.25,111,0.3,126,35.7,9.3,0.7,39.7,2.3,0,69.3,22.3,0,102.3,42.3,10,0,2.3,9,3,1,"SEAEVE425",1,1,262,52,48,"Yes","No","Yes","No","No","Known","Yes","Yes","No","No","Yes","Yes",0,0,"No","Yes",0,"9","No",0,"Unknown","No","2-High","Suburban","Other","Yes"
3333274,NA,80.18,1339,70,0,49,0.5,-85,-20.2,13,0.3,19,0,0,788.5,86.3,63,170.3,110.3,13.3,0,3.7,13,2,2,"SFRSFR415",2,2,328,52,50,"No","Yes","Yes","No","No","Known","Yes","Yes","No","No","Yes","Yes",0,0,"No","No",0,"9","No",0,"100","No","2-High","Other","Other","Yes"
3333278,NA,44.74,733,51,0,2,0.4,111,-5.4,4.3,0.3,35,31,0,240.4,34,0.7,138.7,121.7,4.7,0,4,7,1,1,"PHXPHX602",2,1,200,0,0,"No","No","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"No","No",0,"0","No",0,"30","No","5-Low","Other","Other","Unknown"
3333290,NA,33.62,128,41,0,0,0,-106,-4.1,2.7,0,17.3,0.3,0,59,20,5,56,52,2.7,0,0,13,3,3,"NYCNAS516",3,3,228,56,26,"No","No","Yes","Yes","No","Known","No","Yes","No","No","No","Yes",0,0,"No","No",0,"9","No",0,"200","No","2-High","Suburban","Other","Unknown"
3333298,NA,45.16,258,55,0,0,0.2,-186,-0.2,5.3,0.3,26.3,0,0,13.6,3,0,37,17.3,5.7,0,0,11,2,2,"NEVLVS702",1,1,308,38,40,"Yes","No","Yes","No","No","Known","No","No","No","No","Yes","Yes",0,0,"No","No",0,"4","No",0,"Unknown","No","2-High","Suburban","Crafts","Yes"
3333338,NA,34.99,1322,45,0,0,0,-164,0,7.3,1.7,61.7,6,2,190,35,15.7,62.7,151,9,0,4.3,11,3,2,"SFRPAL650",3,2,92,32,0,"No","Yes","Yes","No","No","Known","No","No","No","No","No","Yes",1,1,"No","No",0,"9","No",0,"80","Yes","3-Good","Suburban","Other","Unknown"
3333366,NA,76.22,386,45,0.99,10,36.6,11,27.6,9,0.3,17.3,1.3,0,54,17.7,1.3,102.3,32,9.3,0,0.7,11,1,1,"DENDEN303",3,3,216,40,42,"No","No","Yes","No","No","Known","Yes","Yes","No","No","No","Yes",0,0,"No","No",0,"8","No",1,"30","No","5-Low","Other","Other","No"
3333390,NA,84.24,1014,50,0.25,0,0,208,-40.2,8,2,62.3,4.7,4.7,138.5,39,20,121.3,193.3,10,0,4.7,9,1,1,"MILMIL414",1,1,262,56,54,"No","No","Yes","No","No","Known","Yes","Yes","No","Yes","No","Yes",0,0,"No","No",0,"5","No",0,"Unknown","No","5-Low","Other","Clerical","Yes"
3333414,NA,73.08,694,33,0,129,0,28,-76.1,38,6.3,33.3,3.3,3.7,14.1,13,2.7,24,36.7,44.3,0,0.3,7,1,1,"AIRCAM803",1,1,200,NA,NA,"No","No","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"No","No",0,"0","No",0,"Unknown","No","7-Lowest","Other","Other","Unknown"
3333418,NA,55.45,435,45,0.25,58,0,-184,-20.5,8,9,51,0,0,97.5,44.3,11.7,116.3,122,17,0,3.3,11,1,1,"DALFTW817",1,1,308,48,48,"Yes","No","Yes","Yes","Yes","Known","No","No","No","No","Yes","Yes",0,0,"No","No",0,"9","No",0,"Unknown","No","2-High","Suburban","Other","Yes"
3333426,NA,34.99,11,45,0,0,0,7,0,0,1.7,0.3,0,0,0,0,0,2.7,3.3,1.7,0,0,9,1,1,"CHIRCK815",2,2,255,38,0,"Yes","No","Yes","No","No","Known","Yes","Yes","No","No","No","Yes",0,0,"No","No",0,"5","No",0,"30","No","4-Medium","Town","Other","Unknown"
3333434,NA,82.5,847,70,2.72,51,0.5,132,44.2,12.7,1,102.3,0.7,0.3,142.2,40,2.3,128.7,112,13.7,0,1.3,9,1,1,"BOSBOS617",1,1,262,0,0,"No","No","Yes","No","No","Known","No","No","No","No","No","Yes",0,0,"No","No",0,"4","No",0,"Unknown","No","2-High","Other","Other","No"
3333482,NA,54.99,656,65,0,0,0,-87,-5,5.7,1,10,0,0,105.6,8,1,38.7,35,6.7,0,1,9,1,1,"AIRSAV912",1,1,262,54,52,"Yes","No","Yes","No","No","Known","Yes","Yes","No","No","No","Yes",0,0,"No","No",0,"1","No",0,"Unknown","No","2-High","Town","Other","Yes"
3333486,NA,10.29,20,10,0,0,0.2,3,-0.3,0,0,4,0,0,4.2,2.3,1,6.7,0.7,0,0,0,7,2,2,"FLNCLR813",1,1,200,48,0,"No","No","Yes","Yes","Yes","Known","Yes","Yes","No","Yes","No","Yes",0,0,"No","No",0,"9","No",0,"Unknown","No","2-High","Other","Professional","Yes"
3333490,NA,104.44,1280,60,5.45,112,0,15,-22.9,6.7,2.3,75.7,4.7,0.3,192.1,57.3,13.3,109.7,116,9,0,3,13,1,1,"STLSTL314",1,1,369,0,0,"No","No","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"No","No",0,"0","No",0,"Unknown","No","2-High","Rural","Other","Unknown"
3333506,NA,34.77,212,32,0,74,0.7,32,-5.8,1.3,0.3,12.3,2.7,0,18.7,14.3,3,32.7,34.3,1.7,0,0.7,7,1,1,"HARHAR860",1,1,200,36,64,"Yes","No","Yes","No","No","Known","No","No","No","No","No","Yes",0,0,"No","No",0,"9","No",0,"Unknown","No","3-Good","Suburban","Other","Unknown"
3333526,NA,100.22,1318,45,0.25,239,0,526,49.5,28,4.7,140.3,2.3,0.3,254,81,34.7,257.3,376,32.7,0,12.7,11,1,1,"LAXCUL310",2,2,12,0,0,"No","Yes","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"No","No",0,"0","No",0,"130","No","4-Medium","Other","Other","Unknown"
3333546,NA,40.77,398,48,0,2,0,-106,14.9,4.3,0.7,14.3,0,0,135.6,31,0.3,68,45.3,5,0,0,13,1,1,"MIANAP941",2,2,26,36,0,"No","No","Yes","No","No","Known","No","No","No","No","No","Yes",0,0,"No","No",0,"7","No",0,"30","No","2-High","Town","Other","Unknown"
3333554,NA,80.65,823,72,0.74,45,0,377,52.9,1.7,1.7,13.7,0.7,0,53.6,8.3,0.3,79,93.3,4.7,0,0.7,9,1,1,"FLNTAM813",1,1,262,38,30,"No","No","Yes","No","No","Known","No","No","No","No","No","Yes",0,0,"No","No",0,"6","No",0,"Unknown","No","2-High","Other","Other","Unknown"
3333590,NA,40.55,42,55,0.25,0,0,6,4.4,5.7,0,1.7,0,0,0,0,0,7,1.3,5.7,0,0,7,1,1,"HARBRI203",1,1,200,66,0,"Yes","No","Yes","No","No","Known","Yes","Yes","No","No","No","Yes",0,0,"No","No",0,"4","No",0,"Unknown","No","2-High","Other","Retired","No"
3333606,NA,35.43,122,45,0.25,0,0,-9,0.5,3,0,9.7,2,0,2.2,12.7,0.3,31.7,8.3,3,0,0,13,2,2,"PHIPHI215",1,1,369,60,34,"Yes","No","Yes","No","No","Known","Yes","Yes","No","No","No","Yes",0,0,"No","No",0,"1","No",0,"Unknown","No","2-High","Other","Other","No"
3333610,NA,14.13,232,10,1.73,0,2.4,68,8.3,3.3,0.3,5,0,0,1.2,0.7,0.3,14,12.3,3.7,0,0,9,2,2,"LOULEX606",1,1,262,54,50,"No","No","Yes","Yes","No","Known","Yes","Yes","No","Yes","Yes","Yes",0,0,"No","No",0,"7","No",0,"Unknown","No","1-Highest","Town","Professional","Yes"
3333614,NA,37.37,432,45,1.49,1,0.3,26,2.9,1.7,4,17.3,0.7,0,113.1,20.3,4,72.7,60.3,5.7,0,0.3,7,1,1,"CHISPR217",1,1,200,52,52,"Yes","No","Yes","No","No","Known","Yes","Yes","No","No","No","Yes",0,0,"No","No",0,"6","No",0,"Unknown","No","3-Good","Other","Professional","Yes"
3333634,NA,31.41,1226,23,3.71,12,0,114,35.6,14.7,1.7,65,0.7,0,273.3,59.7,30.7,150.7,175.3,16.3,0,10,9,2,2,"DETWYN734",2,2,31,64,58,"Yes","Yes","Yes","Yes","No","Known","Yes","Yes","No","No","No","Yes",0,0,"No","No",0,"3","No",0,"150","No","7-Lowest","Town","Crafts","Yes"
3333638,NA,52.69,268,55,0,22,0,138,23.1,2,0.7,6,0,0,43.2,19,3.7,41.7,19,2.7,0,0,9,1,1,"MINMIN612",1,1,262,28,20,"No","No","Yes","No","No","Known","No","No","No","No","No","Yes",0,0,"No","No",0,"5","No",0,"Unknown","No","3-Good","Other","Other","No"
3333682,NA,55.43,380,50,0.99,29,1.8,-140,-12.9,10.3,0,21.3,1,0.3,100,20.3,1.3,35,78.3,10.7,0,2.3,11,1,1,"NNYROC716",1,1,308,50,50,"No","No","Yes","No","No","Known","Yes","Yes","No","No","Yes","Yes",0,0,"No","No",0,"8","No",0,"Unknown","No","4-Medium","Town","Other","Yes"
3333686,NA,16.27,89,10,0,16,1.5,67,12.6,0,7.3,22,0.3,1,8.7,7.3,0,15.3,11.3,7.3,0,0,11,2,2,"NCRMIL803",2,2,241,72,66,"No","Yes","Yes","No","No","Known","Yes","Yes","No","No","No","Yes",0,0,"No","No",0,"4","No",0,"30","No","2-High","Town","Retired","Yes"
3333714,NA,54.37,597,45,0.74,53,0,15,35.6,6.3,4.7,38.7,0.7,0.3,124.4,14.7,1.7,95.3,113.7,11,0,1,9,1,1,"MIAFTL954",1,1,262,0,0,"No","No","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"Yes","No",0,"0","No",0,"Unknown","No","4-Medium","Other","Other","Unknown"
3333726,NA,41.43,1437,50,0.74,2,0,140,0.5,12.3,0,7.7,10.7,0.3,734.5,109,64,108.3,300.7,12.3,0,0,11,1,1,"NYCMAN917",1,1,308,30,52,"Yes","No","Yes","No","No","Unknown","No","No","No","No","No","Yes",0,0,"No","No",0,"1","No",0,"Unknown","No","2-High","Other","Other","No"
